FIPS_tract_id,PTRAF_score,PTSDF_score,PRMP_score,PWDIS_score,PNPL_score,PTRAF_rank,PTSDF_rank,PRMP_rank,PWDIS_rank,PNPL_rank
08041001500,2795.2894113015413,0.181787855369603,0.6037857203193342,0.5313339728915357,0.017036403443364715,0.9759807846277022,0.41152922337870296,0.6869495596477182,0.9495596477181746,0.2754203362690152
08041001600,2075.2147075106377,0.19719743723715016,0.6564433833927789,0.9499135234042174,0.016735933110361815,0.9479583666933546,0.4499599679743795,0.7085668534827863,0.9639711769415532,0.2626100880704564
08041001700,504.9698957327888,0.18666348166031843,0.4942839350149017,0.2509977192502029,0.016638631910928042,0.6349079263410728,0.4211369095276221,0.6269015212169736,0.911929543634908,0.2594075260208166
08041001800,430.77652976166803,0.17700140457469876,0.30703143621138523,0.14102564696449796,0.016495296421124794,0.5804643714971978,0.400320256204964,0.49399519615692555,0.8670936749399519,0.2546036829463571
08041001900,540.192226928881,0.1727984036746431,0.23913597215012253,0.003731170253913365,0.016174257177395252,0.6589271417133707,0.3947157726180945,0.4211369095276221,0.4835868694955965,0.23698959167333866
08041002000,900.302856906872,0.2259261726023982,0.22089063912683282,0.0,0.01581847326193832,0.8230584467574059,0.4835868694955965,0.39951961569255406,0.04843875100080064,0.21136909527622097
08041002101,1011.0241401800808,0.28867925286725005,0.35136264560794217,0.022157720903820035,0.016457181425582314,0.8526821457165733,0.5404323458767014,0.5348278622898318,0.6525220176140912,0.2522017614091273
08041002102,846.082800101074,0.5343718423923798,0.5097465740377156,0.0220013288272846,0.016319907418564726,0.8094475580464372,0.6613290632506005,0.6357085668534828,0.6501200960768615,0.24259407526020815
08041002200,930.2782828607906,0.21749884039005368,0.4950247456876715,0.18110889532500213,0.016939023103878993,0.8294635708566853,0.4755804643714972,0.6293034427542034,0.8855084067253803,0.2690152121697358
08041002300,1759.5866360850432,0.23112780932656804,0.4809774493029484,0.8829974084791412,0.017254046849008265,0.9319455564451561,0.49159327461969576,0.6172938350680545,0.9599679743795037,0.28102481985588473
08041002400,234.69618471112895,0.1555815939387249,0.31417508577292924,0.0003489012350000255,0.017636621170679802,0.4067253803042434,0.36589271417133706,0.5012009607686149,0.31705364291433147,0.28502802241793435
08041002501,27.513440691073576,0.16927973695845683,0.18744894367461817,0.0056341800999632485,0.018366675362431216,0.1200960768614892,0.3875100080064051,0.33386709367493994,0.5156124899919936,0.300240192153723
08041002502,142.14984560849663,0.23726937428631564,0.2712907876450571,0.06904768661856357,0.018121123066511487,0.3010408326661329,0.500400320256205,0.46597277822257804,0.7774219375500401,0.2962369895916733
08041002700,991.4525402378698,0.21883540684958833,0.5134496757101572,0.11770739830328528,0.016785846556609633,0.8478783026421137,0.4771817453963171,0.6405124099279423,0.8486789431545236,0.26501200960768617
08041002800,1221.979352452067,0.7606992623761915,0.786488546663759,0.188508151664545,0.016976695583861376,0.8823058446757406,0.7261809447558046,0.755004003202562,0.8879103282626101,0.27061649319455566
08041002900,1653.975496282782,0.8177007690388366,1.1125251940554197,0.31351973437664643,0.017639848556592178,0.922337870296237,0.7429943955164131,0.8302642113690952,0.9247397918334668,0.2866293034427542
08041003000,667.7608055574899,0.33950218141521327,0.4398248887975322,0.12317911096922468,0.017883913811544878,0.7269815852682145,0.5748598879103283,0.5956765412329864,0.8534827862289832,0.29063250600480384
08041003100,367.72076796849797,0.3616431338386392,0.2861779472650127,0.023876537708558573,0.018528642473104536,0.522017614091273,0.5820656525220176,0.4787830264211369,0.6605284227381906,0.3042433947157726
08041003303,733.756367856351,1.5513665798095875,0.7060811822319597,0.11772011072428179,0.018043778039456452,0.7694155324259407,0.8574859887910328,0.7293835068054444,0.8494795836669335,0.29383506805444354
08041003305,243.11803003704495,0.40756450225788377,0.25378435865550375,0.003786387949100927,0.019126239698223267,0.4155324259407526,0.6044835868694955,0.4435548438751001,0.4859887910328263,0.3122497998398719
08041003306,251.22783629520322,0.28045451272955346,0.1572093908173977,0.0,0.020685128316472803,0.42514011208967173,0.5348278622898318,0.2562049639711769,0.04843875100080064,0.3266613290632506
08041003307,362.5837812413969,1.3024790629086451,0.613621055860037,0.07398669467797057,0.018190306110144376,0.5180144115292233,0.8246597277822257,0.6893514811849479,0.7854283426741393,0.2986389111289031
08041003308,696.803824036667,0.8673383124872511,0.5351809519792108,0.06800956284627774,0.018436465354548813,0.7477982385908727,0.7534027221777422,0.6541232986389112,0.77662129703763,0.3018414731785428
