NAME,state,FIPS_tract_id,lead_score,lead_rank,oil_score,oil_rank,chem_score,chem_rank,hazw_score,hazw_rank,cln_score,cln_rank,wat_score,wat_rank,traf_score,traf_rank,ozn_score,ozn_rank,pm25_score,pm25_rank,county,dsl_score,dsl_rank,txcs_score,txcs_rank,hbrd_score,hbrd_rank,nohs_score,nohs_rank,total_pop,liso_score,liso_rank,unem_score,unem_rank,poc_score,poc_rank,pov_score,pov_rank,asth_score,asth_rank,hd_score,hd_rank,lbw_score,lbw_rank,missing_values,enef_score,enef_rank,expo_score,expo_rank,sef_score,sef_rank,spop_score,spop_rank,pltn_score,pltn_rank,pop_score,pop_rank,fin_score,fin_rank
"Census Tract 54, El Paso County, Colorado",08,08041005400,0.06534313725490196,45.2922077922078,0.0,0.0,0.9241489320250285,77.23404255319149,1.5967837565632481,85.43262411347517,0.01688518099976954,25.404255319148938,0.10602970520897206,81.06131341425458,664.1433382996189,70.69064748201438,51.6247686275,30.26421136909528,5.6021784153,33.62690152121697, El Paso County,0.234133603,63.24655436447168,0.342096194631277,56.38867635807192,0.28365384615384615,97.20101781170484,14.900000000000006,82.10439105219552,6139.0,10.0,81.27753303964758,12.7,96.92906574394463,60.6,88.81260096930534,56.0172156927661,93.82615759545085,10.6,97.13709677419354,3.6,78.83064516129032,10.07,89.01098901098901,0,52.404073865379665,69.71153846153845,50.84339821897405,45.31625300240192,90.02512770204146,96.93548387096774,88.32624364882429,97.98387096774194,51.36362343444259,52.68214571657326,89.17568567543287,99.43548387096774,57.66817546492233,93.38709677419355
"Census Tract 64, El Paso County, Colorado",08,08041006400,0.05679202707784881,40.17857142857143,0.0,0.0,0.7385922017627489,71.90070921985816,1.9196492894944417,88.58156028368795,0.016691693567460593,24.921985815602838,0.14669577096988298,85.16962340491753,609.5981313691659,67.26618705035972,51.6116078431,29.78382706164932,5.6319352459,34.18734987990392, El Paso County,0.234034794,63.16998468606432,0.342894388051656,56.61820964039785,0.19961977186311788,86.51399491094148,16.5,84.58989229494614,7744.0,11.7,84.93392070484582,6.9,80.79584775086505,51.4,82.91599353796445,50.50452103263006,89.19577579203899,9.9,90.08064516129032,2.7,50.7258064516129,10.52,91.80050718512257,0,51.79207502543966,68.58974358974359,50.20511166367503,44.67574059247398,84.82423749860031,92.58064516129032,77.53565293267526,92.8225806451613,50.734099450929904,51.24099279423538,81.17994521563779,97.58064516129032,51.85406530707952,88.62903225806451
"Census Tract 45.08, El Paso County, Colorado",08,08041004508,0.06919022154316272,46.91558441558442,0.0,0.0,0.18327972571722387,31.588652482269502,0.17136576953255372,38.170212765957444,0.019654478674976283,31.30496453900709,1.2302943902139891,96.71646436352319,664.3436510699685,70.80575539568346,51.3195392157,25.62049639711769,5.524754918029999,30.58446757405925, El Paso County,0.154731849,38.9739663093415,0.269602107951198,38.10252486610558,0.12236286919831224,48.60050890585242,8.200000000000003,61.22618061309031,7083.0,7.9,75.33039647577093,2.7,23.442906574394463,48.0,80.81583198707592,44.001131861912846,83.02193338748984,9.5,85.3225806451613,3.0,61.49193548387096,7.33,56.42434488588335,0,40.78264642772361,46.31410256410257,40.8174421084615,34.10728582866293,62.07295965727898,70.3225806451613,67.74628700497188,82.09677419354838,40.805843548215535,35.38831064851882,64.90962333112543,82.9032258064516,33.34767417796213,62.016129032258064
"Census Tract 37.02, El Paso County, Colorado",08,08041003702,0.03660916707737802,28.003246753246753,0.0,0.0,0.28618258345400294,46.93617021276596,0.4931193882719497,62.6241134751773,0.014924713060549991,13.829787234042554,0.104069139644734,80.84344849050731,86.44035766510449,17.884892086330936,52.297315032700006,52.602081665332264,5.20828224044,19.295436349079264, El Paso County,0.078185965,24.655436447166924,0.172087838169731,14.843152257077277,0.07672634271099744,16.36980491942324,1.7999999999999972,13.380281690140844,5339.0,2.2,36.91629955947137,4.6,54.714532871972324,12.599999999999994,15.347334410339256,7.2730761849932835,6.986190089358245,8.9,53.104838709677416,4.5,92.29838709677419,5.96,31.741335587489434,0,38.70612769428998,40.544871794871796,25.856199760997335,20.97678142514011,23.952407256784213,13.548387096774196,59.04818713131368,68.2258064516129,30.13950907209488,22.09767814251401,41.50029719404895,32.09677419354839,15.747857684722705,20.080645161290324
"Census Tract 37.09, El Paso County, Colorado",08,08041003709,0.015618776671408251,15.665584415584416,1.0,12.5,0.4850984119832828,60.184397163120565,1.8417043560030215,87.90070921985816,0.015466968733895085,17.80141843971631,0.10494949921406885,80.93681917211329,586.0547032514853,65.51079136690647,52.1393320261,47.7982385908727,5.28236147541,21.136909527622098, El Paso County,0.094198356,27.258805513016842,0.190052019931195,20.58148431522571,0.11786372007366483,46.225614927905006,5.099999999999994,44.49047224523612,6498.0,2.0,33.259911894273124,7.0,81.74740484429066,16.799999999999997,27.98869143780291,20.912072466031546,40.21121039805037,9.1,68.26612903225806,3.0,61.49193548387096,8.31,70.625528317836,0,45.83148806839879,57.37179487179487,36.45724586272877,29.78382706164932,45.65388429125969,47.41935483870968,66.79453094465501,80.7258064516129,39.581993264618774,33.54683746997598,56.22420761795735,68.2258064516129,28.019159574079143,50.967741935483865
"Census Tract 45.01, El Paso County, Colorado",08,08041004501,0.08702952029520294,54.05844155844156,1.0,12.5,0.8836960746693406,76.1418439716312,1.8012604945406216,87.57446808510639,0.017807184939944216,27.773049645390067,2.3200085662734966,98.10146280734516,1135.8782297617192,86.27338129496403,51.5382065359,28.422738190552444,5.537899453550001,31.064851881505206, El Paso County,0.23095022199999998,62.71056661562021,0.367686835097022,62.815608263198165,0.13,54.28329092451229,19.299999999999997,88.15244407622204,4883.0,11.6,84.5374449339207,15.3,98.26989619377161,51.8,83.07754442649434,51.911192492561234,90.49553208773355,9.0,60.927419354838705,3.1,64.6774193548387,10.96,93.7447168216399,0,59.358211011319064,82.37179487179486,54.25742924916801,50.84067253803043,83.13602544044242,91.53225806451613,73.1165185104391,89.27419354838709,55.9576898365517,59.72778222578062,78.12627197544077,95.72580645161291,55.041590943108574,91.45161290322581
"Census Tract 83.04, Denver County, Colorado",08,08031008304,0.12843691148775896,63.230519480519476,0.0,0.0,3.381771201502894,98.41134751773049,2.6788947068279843,93.58865248226951,0.2315422065345138,89.67375886524823,0.0,0.0,423.5860358563921,54.877697841726615,51.7808215686,35.5484387510008,8.35565327869,92.87429943955165, Denver County,0.38633812700000003,81.77641653905053,0.446755598548884,80.9487375669472,0.2727272727272727,96.60729431721798,29.0,95.36039768019884,4052.0,26.4,97.70925110132158,6.1,73.78892733564014,86.7,99.03069466882067,49.7037037037037,88.62713241267262,8.9,53.104838709677416,1.8,18.991935483870968,9.22,82.92476754015216,0,57.48404639096128,79.5673076923077,69.20511802765536,73.17854283426742,91.85394958597864,98.14516129032258,51.67384724456684,55.725806451612904,65.29809414875733,81.26501200960769,71.76389841527273,91.37096774193549,58.99845366329071,94.35483870967742
"Census Tract 14.10, Weld County, Colorado",08,08123001410,0.02587713310580205,22.88961038961039,14.0,54.39453125,0.4281438656511599,56.80851063829787,0.18806966196134095,41.319148936170215,0.015519679032693936,18.05673758865248,0.005043653386816794,45.79831932773109,282.01803511228474,41.251798561151084,51.3083385621,25.300240192153723,8.42552336066,94.4755804643715, Weld County,0.19438940100000002,51.76110260336907,0.452053928063043,82.24942616679418,0.11379310344827587,43.426632739609836,11.5,73.44656172328085,3600.0,4.3,59.691629955947135,4.6,54.714532871972324,24.799999999999997,50.48465266558966,19.41775014132278,37.043054427294884,8.9,53.104838709677416,6.3,98.10483870967742,5.66,25.82417582417583,0,39.877809688410345,43.669871794871796,59.00762959756791,56.6853482786229,53.13451073061577,57.66129032258065,59.01128441451022,68.14516129032258,52.631022961182055,54.84387510008006,56.072897572562994,67.66129032258064,37.15599627483058,67.8225806451613
"Census Tract 14.11, Weld County, Colorado",08,08123001411,0.012007434944237918,13.230519480519481,16.0,55.76171875,0.23247569211999997,40.283687943262414,0.140516416379,33.41843971631206,0.0157354111817,20.170212765957444,2.41102413493e-07,1.6184251478369125,384.59239913199997,50.56115107913669,51.412920915,26.74139311449159,8.45225142077,95.19615692554044, Weld County,0.20018413699999998,54.211332312404295,0.444651143549134,80.33664881407803,,,5.099999999999994,44.49047224523612,2603.0,0.8,11.497797356828194,2.9,27.076124567474047,23.400000000000006,47.09208400646204,19.669611986169805,37.530463038180336,9.2,74.19354838709677,3.5,76.04838709677419,5.04,16.86390532544379,2,27.41383396731472,14.743589743589745,61.40933644913021,60.28823058446757,33.537388242836144,27.338709677419352,55.701946936438254,63.38709677419355,50.07750228852505,49.79983987189752,44.6196675896372,38.306451612903224,28.132160761255715,51.20967741935484
"Census Tract 14.12, Weld County, Colorado",08,08123001412,0.01114410480349345,12.5,92.5,75.5859375,0.164235519919,26.24113475177305,0.141865409888,33.702127659574465,0.0161328807048,22.666666666666664,6.56832182783e-07,2.1164021164021163,170.152099971,29.467625899280574,51.5411797386,28.502802241793436,8.44445333333,94.95596477181746, Weld County,0.17458547100000002,44.86983154670751,0.431334694318952,76.12853863810253,0.09946524064171124,33.16369804919424,4.5,39.97514498757249,2897.0,2.5,41.76211453744493,2.8,25.08650519031142,23.700000000000003,47.980613893376415,15.463191264529764,27.051177904142975,9.1,68.26612903225806,4.1,87.70161290322581,4.68,12.383770076077768,0,28.802044782402717,17.467948717948715,54.7849526195403,51.80144115292234,35.83654242700708,30.806451612903224,56.11717067052055,63.95161290322581,46.12398334049444,42.67413931144916,45.97685654876382,41.612903225806456,26.699318874746968,47.90322580645161
"Census Tract 14.13, Weld County, Colorado",08,08123001413,0.08092436974789914,52.19155844155844,13.0,53.41796875,0.7195146594651531,71.41843971631205,0.18532328983600654,40.60992907801418,0.015231693062996935,16.43971631205674,0.047604224684583585,71.41300964830377,477.5252211438217,59.32374100719424,51.2380849673,24.419535628502803,8.3601168306,93.03442754203363, Weld County,0.183838072,47.47320061255743,0.448449265420176,81.48431522570773,,,6.5,52.27837613918807,2581.0,8.7,77.66519823788546,0.0,0.0,29.599999999999994,60.01615508885298,27.116660163870463,54.18359057676686,8.8,46.61290322580645,3.9,84.59677419354838,6.95,50.04226542688082,2,50.91510365770753,66.90705128205127,61.14704400319916,59.80784627702162,48.82866400853867,51.774193548387096,60.41731428207854,70.72580645161291,57.73639722136861,64.21136909527621,54.62298914530861,64.51612903225806,39.70628387347957,71.69354838709677
"Census Tract 14.14, Weld County, Colorado",08,08123001414,0.005613825983313468,5.844155844155844,22.0,59.5703125,0.216859737389,37.98581560283688,0.14260468693199999,33.73049645390071,0.0154848166958,18.01418439716312,0.018535249966,60.06847183317772,462.48036801300003,57.611510791366904,51.3540686275,25.940752602081663,8.3894831694,93.75500400320256, Weld County,0.168766997,42.41960183767228,0.4337690000184,76.97016067329763,0.09125,26.802374893977948,7.400000000000006,57.207953603976804,2296.0,3.4,52.55506607929515,2.1,13.667820069204154,24.700000000000003,50.24232633279483,15.62224183583407,27.94476035743298,9.0,60.927419354838705,3.6,78.83064516129032,,,2,35.86890610520572,33.493589743589745,59.3394059815242,57.00560448358687,38.07005022278032,34.35483870967742,69.87903225806451,85.88709677419355,51.51590602275137,52.92233787029623,53.97454124042241,62.66129032258064,35.007766411725726,64.6774193548387
"Census Tract 14.15, Weld County, Colorado",08,08123001415,0.01033112582781457,11.76948051948052,67.0,72.55859375,0.19360047327100002,33.50354609929078,0.139853732898,33.276595744680854,0.0153074360592,17.106382978723406,0.110728815493,81.73046996576409,63.570955866400006,14.18705035971223,51.2851620915,24.89991993594876,8.32355180328,92.07365892714171, Weld County,0.16032759,40.58192955589586,0.430449916384524,75.59296097934201,,,6.400000000000006,51.82270091135046,3525.0,2.0,33.259911894273124,3.5,37.5,23.200000000000003,46.445880452342486,11.23404255319149,15.028432168968319,9.1,68.26612903225806,3.9,84.59677419354838,4.12,6.846999154691462,2,41.65751150965661,48.4775641025641,49.46710395160811,43.63490792634107,36.811385085386874,32.5,53.23663412683265,59.2741935483871,46.86390647095761,44.515612489991994,45.02400960610976,38.79032258064516,26.56542428331638,47.5
"Census Tract 14.16, Weld County, Colorado",08,08123001416,0.014967919340054994,15.0974025974026,244.5,84.765625,0.184000044542,31.744680851063826,0.18795937090999998,41.27659574468085,0.0155530621359,18.666666666666668,0.135738368907,84.06473700591349,120.702631147,22.503597122302157,51.3440849673,25.70056044835869,8.32850314208,92.39391513210569, Weld County,0.147218841,37.289433384379784,0.421534936127404,73.37413925019128,0.054945054945054944,4.792196776929601,3.299999999999997,29.328914664457333,2635.0,0.0,0.0,1.4,5.406574394463668,17.099999999999994,28.75605815831987,11.157495256166982,14.78472786352559,9.1,68.26612903225806,4.0,86.25,7.5,59.5519864750634,0,45.93595131095457,57.692307692307686,50.25232906746752,44.99599679743795,13.84474530961601,3.306451612903226,71.35603850244048,87.90322580645162,48.813536481963204,47.47798238590873,42.60039190602825,34.516129032258064,26.181104725537708,46.85483870967742
"Census Tract 14.17, Weld County, Colorado",08,08123001417,0.014910994764397906,15.016233766233766,33.0,66.11328125,0.67892429634782,70.22695035460993,0.16621667877731,37.09219858156028,0.015083605169675999,14.964539007092197,0.075024554885703,76.36165577342048,48.663353164265004,11.928057553956835,51.1886522876,23.859087269815856,8.29984510929,91.75340272217774, Weld County,0.166008125,41.73047473200612,0.439481605546416,78.80642693190512,0.08588957055214724,22.476675148430875,12.400000000000006,75.5592377796189,2884.0,5.2,65.50660792951541,6.2,74.65397923875432,47.2,79.92730210016154,39.65156794425087,77.6604386677498,9.1,68.26612903225806,3.5,76.04838709677419,6.4,40.61707523245985,0,46.629143122152776,59.69551282051282,49.615489841972334,43.95516413130505,65.96404014403848,75.32258064516128,61.64386378716404,72.98387096774194,48.620040935365815,47.23779023218575,63.80395196560126,81.61290322580645,39.05683078166294,70.0
"Census Tract 19.05, Weld County, Colorado",08,08123001905,0.06590663058186738,45.45454545454545,166.5,81.0546875,0.2101722590535528,36.255319148936174,1.5430721449048415,84.53900709219859,0.03519539388098608,37.5886524822695,0.05418082594220557,73.04699657640835,119.09647438695248,22.33093525179856,51.9927888889,42.514011208967176,8.75332568306,99.83987189751802, Weld County,0.184345838,47.626339969372125,0.632507814472816,98.39326702371844,0.14163701067615658,61.06870229007634,26.700000000000003,93.95194697597348,4846.0,12.7,86.74008810572687,7.6,86.46193771626297,62.6,89.90306946688207,33.61552756555854,67.91226645004062,8.6,36.693548387096776,2.6,46.935483870967744,5.77,27.97971259509721,0,59.65653470905968,83.01282051282051,62.14088507027486,61.96957566052842,81.00633516749372,89.35483870967742,37.202914951053906,26.129032258064516,61.312768283203134,72.85828662930345,59.104625059273815,72.74193548387096,45.62537975221333,80.56451612903226
"Census Tract 19.06, Weld County, Colorado",08,08123001906,0.11405172413793105,60.22727272727273,1082.25,94.53125,0.48975782058600004,60.36879432624114,0.276366275501,51.375886524822704,0.0313805148932,36.36879432624113,0.0134163304541,56.86274509803921,12.806091580599999,4.661870503597123,52.1627888889,48.35868694955965,8.79153169399,100.0, Weld County,0.15180632800000002,38.437978560490045,0.691335608294456,99.0053557765876,0.12293577981651377,48.93977947413062,18.299999999999997,87.15824357912179,1644.0,6.7,71.40969162995596,4.0,45.3719723183391,26.799999999999997,54.72536348949919,29.13625304136253,58.73273761169781,8.9,53.104838709677416,3.7,81.33064516129032,7.61,61.4116652578191,0,59.955790500436144,83.41346153846155,58.092778358046886,55.24419535628503,61.05629801712408,69.03225806451613,65.28238304292894,79.19354838709678,58.71378240550997,66.21297037630104,63.16934053002651,79.75806451612904,46.69608840765623,81.85483870967742
"Census Tract 19.07, Weld County, Colorado",08,08123001907,0.18780783582089552,72.8896103896104,356.5,88.0859375,0.265449286970439,44.53900709219858,1.6974747475091712,86.8936170212766,0.041450826964422136,39.94326241134752,1.2656524318748215,96.98101462807345,471.03843010682954,58.84892086330935,51.887924183,39.47157726180945,8.68581939891,99.43955164131305, Weld County,0.174100875,44.716692189892804,0.535853091579246,93.26702371843916,0.17346938775510204,76.84478371501272,18.799999999999997,87.77961888980944,2919.0,12.6,86.38766519823788,2.0,12.45674740484429,42.5,76.29240710823909,20.966084275436796,40.69861900893583,8.6,36.693548387096776,3.9,84.59677419354838,5.84,29.120879120879124,0,71.55540817375109,95.11217948717949,67.14875313495277,69.57566052842273,63.409973554179885,72.17741935483872,50.13706723384143,52.016129032258064,68.61763814788554,85.82866293034428,56.77352039401066,68.87096774193549,49.0473661340645,85.16129032258064
"Census Tract 19.08, Weld County, Colorado",08,08123001908,0.299926335174954,86.52597402597402,1196.25,95.5078125,0.22394331818157495,39.26241134751773,1.0564168893289074,77.47517730496453,0.038488442465528565,39.26241134751773,2.008291938698751,97.72798008092126,576.6514153880366,65.12230215827338,52.3330620915,53.64291433146518,8.74779371585,99.67974379503602, Weld County,0.17127497100000003,43.56814701378254,0.626045063231271,98.31675592960978,,,17.900000000000006,86.66114333057166,2872.0,12.8,86.96035242290749,2.3,17.214532871972317,45.0,78.39256865912762,27.16823406478579,54.346060113728676,9.0,60.927419354838705,4.3,90.28225806451613,6.92,49.027895181741336,2,72.6269611011492,95.99358974358975,72.06597264563338,78.14251401120896,64.71493147966156,73.79032258064517,66.74585753369873,80.64516129032258,72.25296879747198,90.63250600480384,65.73039450668014,83.95161290322581,59.79378367502768,95.16129032258065
"Census Tract 20.04, Weld County, Colorado",08,08123002004,0.06692590324556032,46.185064935064936,268.85,85.9375,0.32507385298391944,49.81560283687943,0.1873407658723294,40.9645390070922,0.036910110476823146,38.58156028368794,0.0,0.0,154.58335052218501,26.93525179856115,52.9455359477,69.09527622097679,8.55148907104,97.59807846277022, Weld County,0.192525812,51.22511485451761,0.788265175262314,99.61744452945676,0.205607476635514,87.87107718405429,11.900000000000006,74.27506213753107,4400.0,11.1,83.34801762114537,6.3,75.56228373702422,35.7,68.33602584814217,33.840909090909086,68.6433793663688,9.0,60.927419354838705,2.7,50.7258064516129,9.25,83.17836010143702,0,43.580711177120754,52.72435897435898,68.89423317325651,72.61809447558046,76.33930764904431,85.48387096774194,64.94386196929621,78.87096774193549,60.45639250787792,71.01681345076061,70.64158480917027,89.75806451612904,53.76959474032024,90.7258064516129
"Census Tract 20.05, Weld County, Colorado",08,08123002005,0.03180592991913747,25.568181818181817,396.6,88.671875,0.14428161534700001,21.163120567375888,0.10155948402699999,26.836879432624112,0.0437648783631,40.51063829787234,0.0008711468129570001,31.092436974789916,38.5553871983,10.589928057553957,53.0428359477,71.01681345076061,8.47303825137,95.99679743795036, Weld County,0.326958449,75.26799387442573,0.572988213419921,96.78653404743687,,,3.200000000000003,28.500414250207122,1072.0,0.0,0.0,,,27.700000000000003,55.73505654281099,14.645522388059701,24.20796100731113,9.1,68.26612903225806,2.9,57.943548387096776,,,6,38.97385534847401,41.266025641025635,69.93161337362551,74.21937550040032,27.11085795008231,18.14516129032258,63.10483870967742,75.32258064516128,59.61236069857501,68.61489191353083,45.107848329879864,39.11290322580645,33.85497774250807,63.064516129032256
"Census Tract 20.06, Weld County, Colorado",08,08123002006,0.1868421052631579,72.56493506493507,776.0,92.96875,0.472778347611,59.602836879432616,0.12497780265999998,30.80851063829787,0.044193191734,40.53900709219858,0.0177509156769,59.66386554621849,3.42628285241,2.446043165467626,52.6990705882,63.730984787830266,8.64257322404,98.8791032826261, Weld County,0.203886475,55.13016845329249,0.602009228818992,98.24024483550114,0.0,0.0,,,236.0,,,0.0,0.0,,,,,8.5,31.85483870967742,4.7,93.50806451612902,0.0,0.0,8,59.35798420351377,82.29166666666666,63.68530890494353,63.730984787830266,0.0,0.0,41.78763440860215,34.11290322580645,62.24286733780028,75.5004003202562,20.893817204301076,2.0161290322580645,16.373498426896365,21.612903225806452
"Census Tract 20.07, Weld County, Colorado",08,08123002007,0.05483099752679308,39.12337662337662,152.75,79.6875,0.09905886394442731,14.326241134751774,0.11772873833572284,29.75886524822695,0.060378703259106326,44.87943262411348,1.1187062398499439,96.23404917522565,41.65686562644509,11.02158273381295,53.6827986928,82.14571657325861,7.95096065574,84.30744595676542, Weld County,0.203353153,55.053598774885145,0.429902313069234,75.36342769701608,0.053452115812917596,4.071246819338422,5.799999999999997,48.67439933719967,6982.0,3.0,48.28193832599119,4.9,59.29930795847751,20.700000000000003,39.17609046849758,17.344600401031222,32.00649878147847,9.4,82.58064516129032,3.1,64.6774193548387,5.82,28.61369399830938,0,50.66824413428242,66.42628205128204,61.57835434714764,60.76861489191353,38.584913615163806,35.16129032258065,58.6239195048128,67.5,57.94165094285923,64.4515612489992,48.6044165599883,48.62903225806451,35.45689492043345,65.56451612903226
"Census Tract 20.08, Weld County, Colorado",08,08123002008,0.008737201365187713,9.821428571428571,65.0,72.16796875,0.11694710710480516,16.354609929078016,0.1395369113461537,33.20567375886525,0.06020156826372444,44.780141843971634,0.11895811542848682,82.71086212262682,119.31827332857412,22.431654676258994,53.509954902,79.26341072858285,8.13211967213,88.47077662129705, Weld County,0.24852755399999998,66.6156202143951,0.420082268821095,72.9150726855394,0.06989247311827956,11.704834605597965,1.7000000000000028,12.386081193040596,5468.0,4.4,60.308370044052865,3.4,35.94290657439446,19.799999999999997,37.07592891760905,9.164669002397197,10.560519902518278,9.5,85.3225806451613,2.9,57.943548387096776,4.79,13.82079459002536,0,43.17344749599505,51.682692307692314,65.93930698521467,67.33386709367494,27.996440206202205,19.516129032258064,52.36230787409448,57.25806451612904,58.350687155474795,65.33226581265012,40.179374040148346,29.112903225806452,29.517749434458985,54.43548387096774
"Census Tract 20.09, Weld County, Colorado",08,08123002009,0.07826666666666666,51.13636363636363,450.04999999999995,90.0390625,0.101911589844,14.638297872340425,0.10916953177000001,28.02836879432624,0.0501078891285,41.78723404255319,0.0884857499911,78.40024898848428,112.47065229100001,21.323741007194243,53.4319333333,77.662129703763,8.18532459016,89.75180144115292, Weld County,0.20591729600000003,55.5895865237366,0.499615628297547,89.21193573068095,0.11346153846153846,43.172179813401186,2.799999999999997,24.56503728251864,1725.0,0.4,5.594713656387666,2.0,12.45674740484429,8.200000000000003,5.61389337641357,11.020881670533642,14.45978878960195,9.2,74.19354838709677,4.2,88.99193548387096,6.14,35.50295857988166,0,50.671595972344626,66.50641025641025,66.70783888130555,68.69495596477182,17.643726720527884,6.129032258064516,66.2294808169498,80.08064516129032,61.362424578318574,73.01841473178543,41.93660376873884,33.064516129032256,32.39887036148086,59.91935483870968
"Census Tract 20.10, Weld County, Colorado",08,08123002010,0.05002317497103129,36.201298701298704,530.25,91.40625,0.230647809373,40.08510638297872,0.550319777648,65.36170212765957,0.0367769002163,38.52482269503546,0.0963817713856,80.04979769685652,96.17135781360001,18.992805755395683,53.4476065359,77.98238590872698,8.14972568306,88.951160928743, Weld County,0.293596332,71.82235834609494,0.653840864010542,98.85233358837031,0.14302325581395348,62.086513994910945,9.099999999999994,64.95443247721624,2435.0,6.0,69.38325991189427,4.2,48.48615916955018,43.8,77.3021001615509,42.26337448559671,80.9910641754671,9.1,68.26612903225806,2.6,46.935483870967744,5.3,20.752324598478445,0,58.60482960063816,80.84935897435898,71.32020890546617,76.78142514011209,67.20058831509827,76.45161290322581,45.317979167234746,41.04838709677419,67.08174913719017,84.3875100080064,56.25928374116651,68.30645161290323,47.51521266672913,83.22580645161291
"Census Tract 20.11, Weld County, Colorado",08,08123002011,0.01665934065934066,16.3961038961039,152.85000000000002,79.8828125,0.118213192626,16.680851063829788,0.173431340881,38.58156028368794,0.042289359471500004,40.25531914893617,0.00047633089105500004,25.614690320572674,140.229077775,25.179856115107913,53.3074444444,75.98078462770216,8.32399371585,92.1537229783827, Weld County,0.23591458399999998,63.55283307810107,0.634843719255408,98.46977811782709,,,0.0,0.0,1380.0,1.1,17.577092511013216,,,16.400000000000006,26.978998384491113,5.72463768115942,4.1429731925264015,9.6,87.01612903225806,2.7,50.7258064516129,6.06,33.4742180896027,4,36.235222868855075,34.375,71.06739498342418,76.30104083266613,12.174766022007681,2.1774193548387095,57.07205119115789,65.08064516129032,59.456670945234485,67.97437950360288,34.623408606582785,19.274193548387096,25.918180523531387,45.887096774193544
"Census Tract 20.12, Weld County, Colorado",08,08123002012,0.012512195121951218,13.474025974025974,219.35,84.375,0.133902015121,18.609929078014183,0.630779670067,68.05673758865248,0.0363023703438,38.241134751773046,2.73226329428e-10,0.18674136321195145,143.58297372200002,25.72661870503597,53.1359751634,73.09847878302642,8.42470382514,94.39551641313051, Weld County,0.266684445,69.06584992343032,0.764917976886193,99.31140015302219,,,4.200000000000003,37.69676884838443,1291.0,4.3,59.691629955947135,2.5,20.415224913494807,22.900000000000006,45.718901453958,2.96875,0.7311129163281885,9.6,87.01612903225806,3.4,73.18548387096774,,,4,37.1572614592796,36.618589743589745,72.31957279552908,78.70296236989591,32.85072761762251,25.403225806451612,80.1008064516129,94.83870967741936,60.598802350112585,71.57726180944756,56.475767034617704,68.62903225806451,43.088391257696465,77.41935483870968
"Census Tract 20.13, Weld County, Colorado",08,08123002013,0.006172106824925816,6.89935064935065,251.6,85.15625,0.15214151583668994,23.00709219858156,0.609736477404445,67.177304964539,0.03531179179563888,37.81560283687943,6.054202429347221e-10,0.2801120448179272,34.81062634392576,9.985611510791367,53.0123084967,70.05604483586869,8.52013169399,96.79743795036029, Weld County,0.22030036600000003,60.41347626339969,0.811875187766628,99.77046671767407,0.05408163265306123,4.410517387616624,2.4000000000000057,19.552609776304887,3143.0,1.1,17.577092511013216,2.7,23.442906574394463,17.099999999999994,28.75605815831987,10.913140311804009,14.21608448415922,9.4,82.58064516129032,2.8,54.35483870967742,6.82,47.4218089602705,0,36.72261878236143,35.496794871794876,67.40460745561883,70.21617293835068,17.992544815301382,6.532258064516129,61.45243094374609,72.66129032258064,57.17727789786636,63.01040832666133,39.72248787952373,27.580645161290324,28.595257867349833,52.25806451612903
"Census Tract 20.14, Weld County, Colorado",08,08123002014,0.16127296587926512,68.26298701298701,122.85,77.734375,0.234855979204,40.45390070921986,0.269865621495,50.950354609929086,0.03553690283,37.95744680851064,1.52773904434e-10,0.1556178026766262,54.48952945439999,12.834532374100718,52.8776058824,67.65412329863891,8.58728551913,98.15852682145717, Weld County,0.17914248300000002,46.094946401225116,0.79691650620019,99.69395562356542,0.10606060606060606,37.57421543681086,4.099999999999994,36.536868268434134,1876.0,1.8,30.484581497797357,5.6,69.33391003460207,24.0,48.546042003231015,13.113006396588487,20.064987814784725,9.0,60.927419354838705,4.2,88.99193548387096,4.35,8.833474218089602,0,45.91911365722054,57.61217948717948,64.88721690379745,65.89271417133708,40.42343417594336,38.46774193548387,52.91760968559976,58.62903225806452,58.56451582160515,65.97277822257807,46.67052193077156,43.87096774193549,34.412111025920595,63.79032258064517
"Census Tract 85.35, Adams County, Colorado",08,08001008535,0.05934300341296928,42.2077922077922,10.75,50.5859375,2.22138153216,94.5531914893617,2.1501009482,90.43971631205675,0.132566543304,75.31914893617021,0.058440018859299996,74.13632119514473,863.3218565889999,80.14388489208632,51.9731712418,41.79343474779824,8.61056038251,98.47878302642114, Adams County,0.328073459,75.42113323124043,0.435320031314344,77.50573833205814,0.08506787330316742,21.374045801526716,10.599999999999994,71.00248550124275,3677.0,5.0,64.66960352422907,2.9,27.076124567474047,47.7,80.45234248788368,27.304868098993744,54.752233956133225,9.7,88.38709677419355,2.4,41.29032258064516,4.85,14.66610312764159,0,71.2070179400876,94.79166666666666,74.66859484592085,84.06725380304243,53.22113930641492,57.74193548387097,48.1145074941601,47.58064516129033,73.51473587730976,92.07365892714171,50.66782340028751,54.274193548387096,46.8965343896849,82.1774193548387
